"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"SLC25A40",20.8978148860388,78.8038699492444,9.94317192296057,1.02122517751943e-09,1.34929376579754e-07,12.187009331669
"PYROXD2",30.0666367619884,56.2258714350874,9.93250307612475,1.04177244044468e-09,1.36624104482725e-07,12.1688572575185
"H1F0",36.7485260850897,49.1833179170641,9.93093757721469,1.04482325250902e-09,1.36624104482725e-07,12.1661923553846
"RAB37",37.5716070280131,80.6338920192903,9.91636167418335,1.07367614523954e-09,1.3910622322339e-07,12.1413636627466
"ZNF467",38.2962506526467,59.8485567902108,9.91581601743383,1.07477214411007e-09,1.3910622322339e-07,12.1404336060828
"VSIG4",45.1903465559046,43.8717908020745,9.90469217955845,1.09736949242076e-09,1.41309996364111e-07,12.1214641862437
"GNG12",-24.6965423204866,12.6229849362439,-9.89721446188508,1.11283582721582e-09,1.42577875074802e-07,12.1087026671071
"MTRNR2L6",63.9174321955547,81.2948270651925,9.89223529676354,1.12325929536196e-09,1.43190159822825e-07,12.1002008173828
"SLC31A1",20.5025623733428,74.7880722094553,9.88563459679587,1.1372332567965e-09,1.44246666292068e-07,12.0889248265735
"SPI1",65.2462953954153,91.5208946239607,9.86228358127495,1.1881290392692e-09,1.49952524717319e-07,12.0489848333533
"NFAM1",52.4863612875863,69.6682732472404,9.85935608383506,1.19467403287034e-09,1.50032132999281e-07,12.0439721519443
"CDC20B",-26.4182088215154,15.4276244126737,-9.83874091807278,1.2418323367967e-09,1.5518622029487e-07,12.008638974543
"NEK3",24.0877651675152,58.3124415269281,9.81187360532524,1.30619962113238e-09,1.62429764651403e-07,11.9624996262393
"FNDC9",-28.2454782499792,13.7354168558894,-9.80893687770872,1.31344154063949e-09,1.62533585380208e-07,11.9574501654632
"PRR12",27.8551308915563,53.6724205142154,9.79658360897406,1.34436232574261e-09,1.65104343615999e-07,11.9361963344437
"MARCH1",29.6324516946416,82.0698014541652,9.79545179983302,1.34723269979942e-09,1.65104343615999e-07,11.9342479703114
"DPYD",25.5423788493049,82.8884744083135,9.78186242546092,1.38219589783605e-09,1.68574738155312e-07,11.9108401955634
"TRERF1",22.1867503154586,70.324935191314,9.75971775142876,1.44119503038661e-09,1.74320971923785e-07,11.8726396132952
"LRP3",39.4030254032028,28.3514539697013,9.75903518844573,1.44305440334259e-09,1.74320971923785e-07,11.8714610522172
"MIR3609",-26.4018771176577,12.3560710499424,-9.75215444558179,1.4619374481155e-09,1.75692771019989e-07,11.8595765746642
"ADAMTS10",35.9513530815824,52.1778474520538,9.74987043627244,1.46826188332694e-09,1.75692771019989e-07,11.8556301239174
"HTRA3",-37.1338145472629,17.4044482517984,-9.74600031710812,1.47904295185396e-09,1.7615193240672e-07,11.8489413993892
"DYRK3",-36.5831579637425,21.7347150403768,-9.74192805441684,1.49047558486686e-09,1.76208371562631e-07,11.8419010062518
"TMCO2",-15.1084052427359,6.96394604127775,-9.74061508943171,1.49418111190988e-09,1.76208371562631e-07,11.8396305630253
"LINC00264",41.5083380264064,44.7924954796322,9.73843494627323,1.50035510318229e-09,1.76208371562631e-07,11.8358600102167
"CCL22",-53.5745931894658,30.7154742883242,-9.72736968928208,1.53210039427501e-09,1.79107478350085e-07,11.8167122248576
"CD1C",39.4346584268471,70.1210967210149,9.70960908377082,1.58451430775859e-09,1.84385132840458e-07,11.7859420089215
"ADAMTSL4",37.9272757296319,51.4448730665013,9.69424240059391,1.63135931178664e-09,1.88969511513258e-07,11.7592829150707
"PKIA",-41.935710954145,67.3050891546826,-9.68400174849813,1.66337115690811e-09,1.91801815947477e-07,11.7414980452998
"CAMK1",34.4305852808093,67.9984915036855,9.6753573401429,1.69089869500411e-09,1.94093747035585e-07,11.7264736873465
