X1,TB_status_limma_logFC,TB_status_limma_AveExpr,TB_status_limma_t,TB_status_limma_P.Value,TB_status_limma_padj,TB_status_limma_B
SPIN3,24.5871883577154,57.3075067769831,13.4252538533907,3.4304986163613e-14,7.07519421950028e-12,18.8773348393563
CRIP3,28.6877898635916,42.4815141160079,13.4204418944351,3.46233059595966e-14,7.08325827083102e-12,18.8710540933086
DYSF,36.9310550289782,58.9071376108924,13.4155518141153,3.49499058661668e-14,7.09287369610336e-12,18.8646683893426
SLC12A9,24.045144601067,78.3268583034996,13.385489851808,3.7028503925343e-14,7.40738827384214e-12,18.8253456956
ADCY3,22.9634198537636,56.7809411476683,13.383913122067,3.71409710185256e-14,7.40738827384214e-12,18.8232800940749
PPIEL,30.4354672057678,49.8223479511137,13.3806386793947,3.73756582723034e-14,7.40738827384214e-12,18.8189893914832
COQ10A,-20.7809613576939,69.8158638365354,-13.3757491050181,3.77289477609917e-14,7.41944144806851e-12,18.8125797566615
TRAPPC9,22.1010110523063,59.5837994025991,13.3665122588994,3.84057428345137e-14,7.4944375709688e-12,18.800463117041
HYLS1,-21.1801363051431,53.2646308880129,-13.3542428811634,3.9324086464875e-14,7.61506431634312e-12,18.7843517634987
ODF3B,31.8200031495779,70.8927380771312,13.3386689475833,4.05223823009202e-14,7.74371258550497e-12,18.7638735670939
FGD4,29.8219367166891,60.7240659657444,13.3376901649428,4.05989346370294e-14,7.74371258550497e-12,18.7625855349173
CEP19,-26.3304946951801,52.9043456014257,-13.330953785773,4.11298478665052e-14,7.78643269162316e-12,18.7537174719005
TUBGCP6,19.006944254386,86.0815413106734,13.301298998259,4.35532725073367e-14,8.18414382937865e-12,18.7146099496508
HN1L,-23.5312658923742,70.8758516618582,-13.2931513835493,4.42444767307505e-14,8.25289621842411e-12,18.7038455824879
LRRC42,-17.7381149062709,60.8973771708285,-13.2821088907424,4.51993117594197e-14,8.36946088111649e-12,18.6892430716668
GLRX2,-23.8660458515061,52.2101150002361,-13.2733620992831,4.59706607443838e-14,8.45060667944586e-12,18.6776653230285
GNG4,-47.1281104769907,29.7386731337337,-13.2655128700192,4.66743761748282e-14,8.51824154534562e-12,18.6672673105459
CD1E,31.8031216761132,27.0297243952333,13.2485873041776,4.82297606451857e-14,8.73923262890765e-12,18.6448188785461
C19orf68,35.3138554932998,46.9706751073071,13.2227443094398,5.07081375179797e-14,9.1231491670646e-12,18.6104723836344
NRBP2,19.0221939410956,67.8896990408679,13.2130657076306,5.16697000986463e-14,9.14004367884865e-12,18.5975870150531
IL36RN,-42.2540183935943,16.3969365655692,-13.2112317029083,5.1854009475962e-14,9.14004367884865e-12,18.5951440006856
MRPL17,-24.5107599599073,66.8514283544853,-13.2109444846848,5.18829347900585e-14,9.14004367884865e-12,18.594761368028
XRCC6P5,-36.8169185654509,33.0316877565304,-13.1963898311471,5.33706427295215e-14,9.33728596387931e-12,18.5753577326213
ARG2,-33.2568149182632,60.0519827009832,-13.1768872853266,5.54331396021665e-14,9.57083842967557e-12,18.5493150001093
EML2,33.5881747145266,67.6152842157044,13.1753285984449,5.56014751008129e-14,9.57083842967557e-12,18.5472314901582
BRSK1,39.4220107958235,33.4315834424943,13.173151882611,5.5837436439293e-14,9.57083842967557e-12,18.544321330999
KLHL6,-17.5364316192616,80.3699774531126,-13.1525130987709,5.81265419277811e-14,9.89633634646947e-12,18.5166979104596
ROGDI,24.5783262613005,65.931956393104,13.1237024729863,6.14844336876225e-14,1.03982474252507e-11,18.4780449587275
LINC00264,41.984620024172,49.0204925074847,13.0851169381967,6.62965917441419e-14,1.11378274130158e-11,18.4261091084909
AIMP2,-19.7436212307802,57.6890085730496,-13.0616249438168,6.94143881163599e-14,1.15848960377356e-11,18.3943941974598
GLUD1P3,19.7271630083036,56.3405380560142,13.0561737527839,7.0159158678801e-14,1.16253068225873e-11,18.3870246387293
DNAL1,-16.9281498549441,60.1933486495858,-13.0529937638679,7.0597414061227e-14,1.16253068225873e-11,18.382723766283
ZNF768,36.1840951750883,46.2866643219113,13.049865252741,7.10313212512235e-14,1.16253068225873e-11,18.3784912283296
H1F0,36.5552909217485,52.5099392929139,13.044439557014,7.17903460101526e-14,1.16742147281125e-11,18.3711478170027
GFI1,-27.0621816445643,72.6037743441773,-13.0383536764595,7.26516544537785e-14,1.1739026561678e-11,18.3629063015841
THRA,23.1523910651019,61.7118883841446,13.0093427101891,7.69058385170646e-14,1.23477677943095e-11,18.3235529780457
CDH1,-30.2149955691008,44.8170873982543,-13.0038977992632,7.77324000888453e-14,1.24019844368165e-11,18.3161546797918
NQO1,-39.3385904779903,51.4307389550154,-12.9929125216066,7.94279231735881e-14,1.25932972191724e-11,18.301216545438
ATP6V0A1,24.8183820029649,65.8874363644472,12.9845787640766,8.07395227025447e-14,1.27217404466966e-11,18.2898734668106
MED8,-22.5113659583888,72.09507801573,-12.9748267125788,8.2302645635726e-14,1.28879846573278e-11,18.2765883618971
FLYWCH1,22.8119254324763,74.1901494645173,12.9638163442611,8.41048949554209e-14,1.30894047560069e-11,18.2615740362119
MGAT2,-22.9205190751813,75.7069545056758,-12.9542542412165,8.57029793653467e-14,1.32567876862202e-11,18.2485216961054
SLC24A4,33.4813389363665,63.0622031127393,12.9427148840318,8.76731514407689e-14,1.34793485196935e-11,18.2327543488732
MRPL35,-18.3609268623506,64.083696599109,-12.9067086362865,9.41252726190783e-14,1.43841561192818e-11,18.183442530751
ERF,34.6326031046691,59.6008283656555,12.8951736033293,9.62939399356833e-14,1.46274531035234e-11,18.1676086430086
SNORA61,-23.3899316780935,53.6670216270778,-12.8707588046773,1.01055109681174e-13,1.52593215618573e-11,18.1340368256619
SKP1P2,-27.7590764826014,58.4455856508083,-12.8655039201261,1.02111133179853e-13,1.53275457189734e-11,18.1268006995194
SYTL1,24.7404148968931,82.0656702568007,12.8576391502972,1.03712873837798e-13,1.54764010795133e-11,18.1159638333877
TFPI,-41.7410909239285,38.2466141843293,-12.8472051437296,1.05877806472907e-13,1.57070654655247e-11,18.1015741253546
