"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"VPS37B",8.62965746725742,88.0775191374584,1.78218599622129,0.0789731551207559,0.156212593894401,-4.13917788399019
"SMIM19",7.28809269114253,79.0265236224685,1.78218379327684,0.0789735175098494,0.156212593894401,-4.13917991616126
"MKI67",7.57261424616188,54.1331675357534,1.78200320660182,0.0790032291035087,0.156251059015658,-4.13934649619018
"PDCD1LG2",-9.76849726449338,20.9201361045315,-1.78185801270671,0.0790271243208389,0.156272860831446,-4.13948041785871
"MYOM2",17.3235747535158,66.8870423338526,1.78181146397714,0.0790347863268164,0.156272860831446,-4.13952335072481
"LOC374443",5.92771550647564,85.8308783395935,1.78141328774653,0.0791003520767601,0.156382187162017,-4.13989055687949
"GCM1",-8.55333084730915,20.9303770384759,-1.78007294541845,0.0793213917936584,0.156792343234737,-4.14112611981539
"ADCY1",6.84171503827309,23.8476146422515,1.78003039675921,0.0793284170061565,0.156792343234737,-4.14116532896312
"GALNS",4.28398590719659,68.9856309840873,1.77989599219331,0.0793506119482054,0.156815848411274,-4.14128917914561
"TPGS2",-4.82845522855491,78.6738208788942,-1.77973049728491,0.0793779480868584,0.156839210755336,-4.14144166699523
"DNAJC24",-5.11332700064557,62.3033797758109,-1.7796522952498,0.0793908680724095,0.156839210755336,-4.14151371842984
"SLC38A11",11.6852117140383,23.912855816475,1.77959390431857,0.079400516146395,0.156839210755336,-4.1415675150994
"CSNK1G1",-5.09423310740275,75.5094186361836,-1.77957493867946,0.0794036500939896,0.156839210755336,-4.14158498816906
